disruptive_analysis_revenue,disruptive_analysis_rd_intensity,disruptive_analysis_margin_trend,disruptive_analysis_growth_rate,valuation_analysis_market_cap,valuation_analysis_margin_of_safety,llm_signal,price_change_6m,date,ticker
24578000000.0,0.05464236308894133,-0.015999999999999986,-0.220636732623034,559854307053.0,-0.9363568769997346,bearish,-0.2571525596400374,2024-08-10,TSLA
666701000.0,0.5477177925336845,-0.019000000000000017,0,7841069771.0,-1.4682093229118163,bearish,0.19091990483743068,2024-08-11,RDDT
143015000000.0,0.1347341187987274,-0.019999999999999907,-0.1491659130931417,3126133130265.0,-0.4701277317460549,bearish,0.14864279135287425,2024-08-11,MSFT
742555000.0,0.41150217828982366,-0.132,-0.3204234020608178,50914986146.0,-1.1282466919703644,bullish,0.2478260869565219,2024-08-11,PLTR
280522000000.0,0.12808621070718162,-0.06,-0.2733795432881595,1873675837271.0,-0.4952695107843137,bearish,0.25158795912731285,2024-08-11,AMZN
24578000000.0,0.05464236308894133,-0.015999999999999986,-0.220636732623034,559854307053.0,-0.9363568769997346,bearish,-0.2571525596400374,2024-08-11,TSLA
666701000.0,0.5477177925336845,-0.019000000000000017,0,7841069771.0,-1.4682093229118163,neutral,0.19091990483743068,2024-08-12,RDDT
143015000000.0,0.1347341187987274,-0.019999999999999907,-0.1491659130931417,3126133130265.0,-0.4701277317460549,bearish,0.14864279135287425,2024-08-12,MSFT
742555000.0,0.41150217828982366,-0.132,-0.3204234020608178,50914986146.0,-1.1282466919703644,bullish,0.2478260869565219,2024-08-12,PLTR
280522000000.0,0.12808621070718162,-0.06,-0.2733795432881595,1873675837271.0,-0.4952695107843137,bearish,0.25158795912731285,2024-08-12,AMZN
24578000000.0,0.05464236308894133,-0.015999999999999986,-0.220636732623034,559854307053.0,-0.9363568769997346,bearish,-0.2571525596400374,2024-08-12,TSLA
666701000.0,0.5477177925336845,-0.019000000000000017,0,7841069771.0,-1.4682093229118163,neutral,0.19091990483743068,2024-08-13,RDDT
143015000000.0,0.1347341187987274,-0.019999999999999907,-0.1491659130931417,3126133130265.0,-0.4701277317460549,bearish,0.14864279135287425,2024-08-13,MSFT
742555000.0,0.41150217828982366,-0.132,-0.3204234020608178,50914986146.0,-1.1282466919703644,bullish,0.2478260869565219,2024-08-13,PLTR
280522000000.0,0.12808621070718162,-0.06,-0.2733795432881595,1873675837271.0,-0.4952695107843137,bearish,0.25158795912731285,2024-08-13,AMZN
24578000000.0,0.05464236308894133,-0.015999999999999986,-0.220636732623034,559854307053.0,-0.9363568769997346,bearish,-0.2571525596400374,2024-08-13,TSLA
666701000.0,0.5477177925336845,-0.019000000000000017,0,7841069771.0,-1.4682093229118163,neutral,0.19091990483743068,2024-08-14,RDDT
143015000000.0,0.1347341187987274,-0.019999999999999907,-0.1491659130931417,3126133130265.0,-0.4701277317460549,bearish,0.14864279135287425,2024-08-14,MSFT
742555000.0,0.41150217828982366,-0.132,-0.3204234020608178,50914986146.0,-1.1282466919703644,bullish,0.2478260869565219,2024-08-14,PLTR
280522000000.0,0.12808621070718162,-0.06,-0.2733795432881595,1873675837271.0,-0.4952695107843137,bearish,0.25158795912731285,2024-08-14,AMZN
24578000000.0,0.05464236308894133,-0.015999999999999986,-0.220636732623034,559854307053.0,-0.9363568769997346,bearish,-0.2571525596400374,2024-08-14,TSLA
666701000.0,0.5477177925336845,-0.019000000000000017,0,7841069771.0,-1.4682093229118163,neutral,0.19091990483743068,2024-08-15,RDDT
143015000000.0,0.1347341187987274,-0.019999999999999907,-0.1491659130931417,3126133130265.0,-0.4701277317460549,bearish,0.14864279135287425,2024-08-15,MSFT
742555000.0,0.41150217828982366,-0.132,-0.3204234020608178,50914986146.0,-1.1282466919703644,bullish,0.2478260869565219,2024-08-15,PLTR
280522000000.0,0.12808621070718162,-0.06,-0.2733795432881595,1873675837271.0,-0.4952695107843137,bearish,0.25158795912731285,2024-08-15,AMZN
24578000000.0,0.05464236308894133,-0.015999999999999986,-0.220636732623034,559854307053.0,-0.9363568769997346,bearish,-0.2571525596400374,2024-08-15,TSLA
666701000.0,0.5477177925336845,-0.019000000000000017,0,7841069771.0,-1.4682093229118163,neutral,0.19091990483743068,2024-08-16,RDDT
143015000000.0,0.1347341187987274,-0.019999999999999907,-0.1491659130931417,3126133130265.0,-0.4701277317460549,bearish,0.14864279135287425,2024-08-16,MSFT
742555000.0,0.41150217828982366,-0.132,-0.3204234020608178,50914986146.0,-1.1282466919703644,bullish,0.2478260869565219,2024-08-16,PLTR
280522000000.0,0.12808621070718162,-0.06,-0.2733795432881595,1873675837271.0,-0.4952695107843137,bearish,0.25158795912731285,2024-08-16,AMZN
24578000000.0,0.05464236308894133,-0.015999999999999986,-0.220636732623034,559854307053.0,-0.9363568769997346,bearish,-0.2571525596400374,2024-08-16,TSLA
666701000.0,0.5477177925336845,-0.019000000000000017,0,7841069771.0,-1.4682093229118163,neutral,0.19091990483743068,2024-08-17,RDDT
143015000000.0,0.1347341187987274,-0.019999999999999907,-0.1491659130931417,3126133130265.0,-0.4701277317460549,bearish,0.14864279135287425,2024-08-17,MSFT
742555000.0,0.41150217828982366,-0.132,-0.3204234020608178,50914986146.0,-1.1282466919703644,bearish,0.2478260869565219,2024-08-17,PLTR
280522000000.0,0.12808621070718162,-0.06,-0.2733795432881595,1873675837271.0,-0.4952695107843137,bearish,0.25158795912731285,2024-08-17,AMZN
24578000000.0,0.05464236308894133,-0.015999999999999986,-0.220636732623034,559854307053.0,-0.9363568769997346,bearish,-0.2571525596400374,2024-08-17,TSLA
666701000.0,0.5477177925336845,-0.019000000000000017,0,7841069771.0,-1.4682093229118163,neutral,0.19091990483743068,2024-08-18,RDDT
143015000000.0,0.1347341187987274,-0.019999999999999907,-0.1491659130931417,3126133130265.0,-0.4701277317460549,bearish,0.14864279135287425,2024-08-18,MSFT
742555000.0,0.41150217828982366,-0.132,-0.3204234020608178,50914986146.0,-1.1282466919703644,bullish,0.2478260869565219,2024-08-18,PLTR
280522000000.0,0.12808621070718162,-0.06,-0.2733795432881595,1873675837271.0,-0.4952695107843137,bearish,0.25158795912731285,2024-08-18,AMZN
24578000000.0,0.05464236308894133,-0.015999999999999986,-0.220636732623034,559854307053.0,-0.9363568769997346,bearish,-0.2571525596400374,2024-08-18,TSLA
666701000.0,0.5477177925336845,-0.019000000000000017,0,7841069771.0,-1.4682093229118163,neutral,0.19091990483743068,2024-08-19,RDDT
143015000000.0,0.1347341187987274,-0.019999999999999907,-0.1491659130931417,3126133130265.0,-0.4701277317460549,bearish,0.14864279135287425,2024-08-19,MSFT
742555000.0,0.41150217828982366,-0.132,-0.3204234020608178,50914986146.0,-1.1282466919703644,bullish,0.2478260869565219,2024-08-19,PLTR
280522000000.0,0.12808621070718162,-0.06,-0.2733795432881595,1873675837271.0,-0.4952695107843137,bearish,0.25158795912731285,2024-08-19,AMZN
24578000000.0,0.05464236308894133,-0.015999999999999986,-0.220636732623034,559854307053.0,-0.9363568769997346,bearish,-0.2571525596400374,2024-08-19,TSLA
666701000.0,0.5477177925336845,-0.019000000000000017,0,7841069771.0,-1.4682093229118163,neutral,0.19091990483743068,2024-08-20,RDDT
143015000000.0,0.1347341187987274,-0.019999999999999907,-0.1491659130931417,3126133130265.0,-0.4701277317460549,bearish,0.14864279135287425,2024-08-20,MSFT
742555000.0,0.41150217828982366,-0.132,-0.3204234020608178,50914986146.0,-1.1282466919703644,bullish,0.2478260869565219,2024-08-20,PLTR
280522000000.0,0.12808621070718162,-0.06,-0.2733795432881595,1873675837271.0,-0.4952695107843137,bearish,0.25158795912731285,2024-08-20,AMZN
24578000000.0,0.05464236308894133,-0.015999999999999986,-0.220636732623034,559854307053.0,-0.9363568769997346,bearish,-0.2571525596400374,2024-08-20,TSLA
666701000.0,0.5477177925336845,-0.019000000000000017,0,7841069771.0,-1.4682093229118163,neutral,0.19091990483743068,2024-08-21,RDDT
143015000000.0,0.1347341187987274,-0.019999999999999907,-0.1491659130931417,3126133130265.0,-0.4701277317460549,bearish,0.14864279135287425,2024-08-21,MSFT
742555000.0,0.41150217828982366,-0.132,-0.3204234020608178,50914986146.0,-1.1282466919703644,bullish,0.2478260869565219,2024-08-21,PLTR
280522000000.0,0.12808621070718162,-0.06,-0.2733795432881595,1873675837271.0,-0.4952695107843137,bearish,0.25158795912731285,2024-08-21,AMZN
24578000000.0,0.05464236308894133,-0.015999999999999986,-0.220636732623034,559854307053.0,-0.9363568769997346,bearish,-0.2571525596400374,2024-08-21,TSLA
666701000.0,0.5477177925336845,-0.019000000000000017,0,7841069771.0,-1.4682093229118163,neutral,0.19091990483743068,2024-08-22,RDDT
143015000000.0,0.1347341187987274,-0.019999999999999907,-0.1491659130931417,3126133130265.0,-0.4701277317460549,bearish,0.14864279135287425,2024-08-22,MSFT
742555000.0,0.41150217828982366,-0.132,-0.3204234020608178,50914986146.0,-1.1282466919703644,bearish,0.2478260869565219,2024-08-22,PLTR
280522000000.0,0.12808621070718162,-0.06,-0.2733795432881595,1873675837271.0,-0.4952695107843137,bearish,0.25158795912731285,2024-08-22,AMZN
24578000000.0,0.05464236308894133,-0.015999999999999986,-0.220636732623034,559854307053.0,-0.9363568769997346,bearish,-0.2571525596400374,2024-08-22,TSLA
666701000.0,0.5477177925336845,-0.019000000000000017,0,7841069771.0,-1.4682093229118163,neutral,0.19091990483743068,2024-08-23,RDDT
143015000000.0,0.1347341187987274,-0.019999999999999907,-0.1491659130931417,3126133130265.0,-0.4701277317460549,bearish,0.14864279135287425,2024-08-23,MSFT
742555000.0,0.41150217828982366,-0.132,-0.3204234020608178,50914986146.0,-1.1282466919703644,bullish,0.2478260869565219,2024-08-23,PLTR
280522000000.0,0.12808621070718162,-0.06,-0.2733795432881595,1873675837271.0,-0.4952695107843137,bearish,0.25158795912731285,2024-08-23,AMZN
24578000000.0,0.05464236308894133,-0.015999999999999986,-0.220636732623034,559854307053.0,-0.9363568769997346,bearish,-0.2571525596400374,2024-08-23,TSLA
666701000.0,0.5477177925336845,-0.019000000000000017,0,7841069771.0,-1.4682093229118163,neutral,0.19091990483743068,2024-08-24,RDDT
143015000000.0,0.1347341187987274,-0.019999999999999907,-0.1491659130931417,3126133130265.0,-0.4701277317460549,bearish,0.14864279135287425,2024-08-24,MSFT
742555000.0,0.41150217828982366,-0.132,-0.3204234020608178,50914986146.0,-1.1282466919703644,bearish,0.2478260869565219,2024-08-24,PLTR
280522000000.0,0.12808621070718162,-0.06,-0.2733795432881595,1873675837271.0,-0.4952695107843137,bearish,0.25158795912731285,2024-08-24,AMZN
24578000000.0,0.05464236308894133,-0.015999999999999986,-0.220636732623034,559854307053.0,-0.9363568769997346,bearish,-0.2571525596400374,2024-08-24,TSLA
666701000.0,0.5477177925336845,-0.019000000000000017,0,7841069771.0,-1.4682093229118163,neutral,0.19091990483743068,2024-08-25,RDDT
143015000000.0,0.1347341187987274,-0.019999999999999907,-0.1491659130931417,3126133130265.0,-0.4701277317460549,bearish,0.14864279135287425,2024-08-25,MSFT
742555000.0,0.41150217828982366,-0.132,-0.3204234020608178,50914986146.0,-1.1282466919703644,bullish,0.2478260869565219,2024-08-25,PLTR
280522000000.0,0.12808621070718162,-0.06,-0.2733795432881595,1873675837271.0,-0.4952695107843137,bearish,0.25158795912731285,2024-08-25,AMZN
24578000000.0,0.05464236308894133,-0.015999999999999986,-0.220636732623034,559854307053.0,-0.9363568769997346,bearish,-0.2571525596400374,2024-08-25,TSLA
666701000.0,0.5477177925336845,-0.019000000000000017,0,7841069771.0,-1.4682093229118163,neutral,0.19091990483743068,2024-08-26,RDDT
143015000000.0,0.1347341187987274,-0.019999999999999907,-0.1491659130931417,3126133130265.0,-0.4701277317460549,bearish,0.14864279135287425,2024-08-26,MSFT
742555000.0,0.41150217828982366,-0.132,-0.3204234020608178,50914986146.0,-1.1282466919703644,bullish,0.2478260869565219,2024-08-26,PLTR
280522000000.0,0.12808621070718162,-0.06,-0.2733795432881595,1873675837271.0,-0.4952695107843137,bearish,0.25158795912731285,2024-08-26,AMZN
24578000000.0,0.05464236308894133,-0.015999999999999986,-0.220636732623034,559854307053.0,-0.9363568769997346,bearish,-0.2571525596400374,2024-08-26,TSLA
666701000.0,0.5477177925336845,-0.019000000000000017,0,7841069771.0,-1.4682093229118163,neutral,0.19091990483743068,2024-08-27,RDDT
143015000000.0,0.1347341187987274,-0.019999999999999907,-0.1491659130931417,3126133130265.0,-0.4701277317460549,bearish,0.14864279135287425,2024-08-27,MSFT
742555000.0,0.41150217828982366,-0.132,-0.3204234020608178,50914986146.0,-1.1282466919703644,bearish,0.2478260869565219,2024-08-27,PLTR
280522000000.0,0.12808621070718162,-0.06,-0.2733795432881595,1873675837271.0,-0.4952695107843137,bearish,0.25158795912731285,2024-08-27,AMZN
24578000000.0,0.05464236308894133,-0.015999999999999986,-0.220636732623034,559854307053.0,-0.9363568769997346,bearish,-0.2571525596400374,2024-08-27,TSLA
666701000.0,0.5477177925336845,-0.019000000000000017,0,7841069771.0,-1.4682093229118163,neutral,0.19091990483743068,2024-08-28,RDDT
143015000000.0,0.1347341187987274,-0.019999999999999907,-0.1491659130931417,3126133130265.0,-0.4701277317460549,bearish,0.14864279135287425,2024-08-28,MSFT
742555000.0,0.41150217828982366,-0.132,-0.3204234020608178,50914986146.0,-1.1282466919703644,bearish,0.2478260869565219,2024-08-28,PLTR
280522000000.0,0.12808621070718162,-0.06,-0.2733795432881595,1873675837271.0,-0.4952695107843137,bearish,0.25158795912731285,2024-08-28,AMZN
24578000000.0,0.05464236308894133,-0.015999999999999986,-0.220636732623034,559854307053.0,-0.9363568769997346,bearish,-0.2571525596400374,2024-08-28,TSLA
666701000.0,0.5477177925336845,-0.019000000000000017,0,7841069771.0,-1.4682093229118163,bearish,0.19091990483743068,2024-08-29,RDDT
143015000000.0,0.1347341187987274,-0.019999999999999907,-0.1491659130931417,3126133130265.0,-0.4701277317460549,bearish,0.14864279135287425,2024-08-29,MSFT
742555000.0,0.41150217828982366,-0.132,-0.3204234020608178,50914986146.0,-1.1282466919703644,bullish,0.2478260869565219,2024-08-29,PLTR
280522000000.0,0.12808621070718162,-0.06,-0.2733795432881595,1873675837271.0,-0.4952695107843137,bearish,0.25158795912731285,2024-08-29,AMZN
24578000000.0,0.05464236308894133,-0.015999999999999986,-0.220636732623034,559854307053.0,-0.9363568769997346,bearish,-0.2571525596400374,2024-08-29,TSLA
666701000.0,0.5477177925336845,-0.019000000000000017,0,7841069771.0,-1.4682093229118163,neutral,0.19091990483743068,2024-08-30,RDDT
143015000000.0,0.1347341187987274,-0.019999999999999907,-0.1491659130931417,3126133130265.0,-0.4701277317460549,bearish,0.14864279135287425,2024-08-30,MSFT
742555000.0,0.41150217828982366,-0.132,-0.3204234020608178,50914986146.0,-1.1282466919703644,bearish,0.2478260869565219,2024-08-30,PLTR
280522000000.0,0.12808621070718162,-0.06,-0.2733795432881595,1873675837271.0,-0.4952695107843137,bearish,0.25158795912731285,2024-08-30,AMZN
24578000000.0,0.05464236308894133,-0.015999999999999986,-0.220636732623034,559854307053.0,-0.9363568769997346,bearish,-0.2571525596400374,2024-08-30,TSLA
666701000.0,0.5477177925336845,-0.019000000000000017,0,7841069771.0,-1.4682093229118163,neutral,0.19091990483743068,2024-08-31,RDDT
143015000000.0,0.1347341187987274,-0.019999999999999907,-0.1491659130931417,3126133130265.0,-0.4701277317460549,bearish,0.14864279135287425,2024-08-31,MSFT
742555000.0,0.41150217828982366,-0.132,-0.3204234020608178,50914986146.0,-1.1282466919703644,bullish,0.2478260869565219,2024-08-31,PLTR
280522000000.0,0.12808621070718162,-0.06,-0.2733795432881595,1873675837271.0,-0.4952695107843137,bearish,0.25158795912731285,2024-08-31,AMZN
24578000000.0,0.05464236308894133,-0.015999999999999986,-0.220636732623034,559854307053.0,-0.9363568769997346,bearish,-0.2571525596400374,2024-08-31,TSLA
666701000.0,0.5477177925336845,-0.019000000000000017,0,7841069771.0,-1.4682093229118163,neutral,0.19091990483743068,2024-09-01,RDDT
143015000000.0,0.1347341187987274,-0.019999999999999907,-0.1491659130931417,3126133130265.0,-0.4701277317460549,bearish,0.14864279135287425,2024-09-01,MSFT
742555000.0,0.41150217828982366,-0.132,-0.3204234020608178,50914986146.0,-1.1282466919703644,bullish,0.2478260869565219,2024-09-01,PLTR
280522000000.0,0.12808621070718162,-0.06,-0.2733795432881595,1873675837271.0,-0.4952695107843137,bearish,0.25158795912731285,2024-09-01,AMZN
24578000000.0,0.05464236308894133,-0.015999999999999986,-0.220636732623034,559854307053.0,-0.9363568769997346,bearish,-0.2571525596400374,2024-09-01,TSLA
666701000.0,0.5477177925336845,-0.019000000000000017,0,7841069771.0,-1.4682093229118163,neutral,0.19091990483743068,2024-09-02,RDDT
143015000000.0,0.1347341187987274,-0.019999999999999907,-0.1491659130931417,3126133130265.0,-0.4701277317460549,bearish,0.14864279135287425,2024-09-02,MSFT
742555000.0,0.41150217828982366,-0.132,-0.3204234020608178,50914986146.0,-1.1282466919703644,bullish,0.2478260869565219,2024-09-02,PLTR
280522000000.0,0.12808621070718162,-0.06,-0.2733795432881595,1873675837271.0,-0.4952695107843137,bearish,0.25158795912731285,2024-09-02,AMZN
24578000000.0,0.05464236308894133,-0.015999999999999986,-0.220636732623034,559854307053.0,-0.9363568769997346,bearish,-0.2571525596400374,2024-09-02,TSLA
666701000.0,0.5477177925336845,-0.019000000000000017,0,7841069771.0,-1.4682093229118163,neutral,0.19091990483743068,2024-09-03,RDDT
143015000000.0,0.1347341187987274,-0.019999999999999907,-0.1491659130931417,3126133130265.0,-0.4701277317460549,bearish,0.14864279135287425,2024-09-03,MSFT
742555000.0,0.41150217828982366,-0.132,-0.3204234020608178,50914986146.0,-1.1282466919703644,bullish,0.2478260869565219,2024-09-03,PLTR
280522000000.0,0.12808621070718162,-0.06,-0.2733795432881595,1873675837271.0,-0.4952695107843137,bearish,0.25158795912731285,2024-09-03,AMZN
24578000000.0,0.05464236308894133,-0.015999999999999986,-0.220636732623034,559854307053.0,-0.9363568769997346,bearish,-0.2571525596400374,2024-09-03,TSLA
666701000.0,0.5477177925336845,-0.019000000000000017,0,7841069771.0,-1.4682093229118163,neutral,0.19091990483743068,2024-09-04,RDDT
143015000000.0,0.1347341187987274,-0.019999999999999907,-0.1491659130931417,3126133130265.0,-0.4701277317460549,bearish,0.14864279135287425,2024-09-04,MSFT
742555000.0,0.41150217828982366,-0.132,-0.3204234020608178,50914986146.0,-1.1282466919703644,neutral,0.2478260869565219,2024-09-04,PLTR
280522000000.0,0.12808621070718162,-0.06,-0.2733795432881595,1873675837271.0,-0.4952695107843137,bearish,0.25158795912731285,2024-09-04,AMZN
24578000000.0,0.05464236308894133,-0.015999999999999986,-0.220636732623034,559854307053.0,-0.9363568769997346,bearish,-0.2571525596400374,2024-09-04,TSLA
666701000.0,0.5477177925336845,-0.019000000000000017,0,7841069771.0,-1.4682093229118163,bearish,0.19091990483743068,2024-09-05,RDDT
143015000000.0,0.1347341187987274,-0.019999999999999907,-0.1491659130931417,3126133130265.0,-0.4701277317460549,bearish,0.14864279135287425,2024-09-05,MSFT
742555000.0,0.41150217828982366,-0.132,-0.3204234020608178,50914986146.0,-1.1282466919703644,neutral,0.2478260869565219,2024-09-05,PLTR
280522000000.0,0.12808621070718162,-0.06,-0.2733795432881595,1873675837271.0,-0.4952695107843137,bearish,0.25158795912731285,2024-09-05,AMZN
24578000000.0,0.05464236308894133,-0.015999999999999986,-0.220636732623034,559854307053.0,-0.9363568769997346,bearish,-0.2571525596400374,2024-09-05,TSLA
666701000.0,0.5477177925336845,-0.019000000000000017,0,7841069771.0,-1.4682093229118163,neutral,0.19091990483743068,2024-09-06,RDDT
143015000000.0,0.1347341187987274,-0.019999999999999907,-0.1491659130931417,3126133130265.0,-0.4701277317460549,bearish,0.14864279135287425,2024-09-06,MSFT
742555000.0,0.41150217828982366,-0.132,-0.3204234020608178,50914986146.0,-1.1282466919703644,bullish,0.2478260869565219,2024-09-06,PLTR
280522000000.0,0.12808621070718162,-0.06,-0.2733795432881595,1873675837271.0,-0.4952695107843137,bearish,0.25158795912731285,2024-09-06,AMZN
24578000000.0,0.05464236308894133,-0.015999999999999986,-0.220636732623034,559854307053.0,-0.9363568769997346,bearish,-0.2571525596400374,2024-09-06,TSLA
666701000.0,0.5477177925336845,-0.019000000000000017,0,7841069771.0,-1.4682093229118163,neutral,0.19091990483743068,2024-09-07,RDDT
143015000000.0,0.1347341187987274,-0.019999999999999907,-0.1491659130931417,3126133130265.0,-0.4701277317460549,bearish,0.14864279135287425,2024-09-07,MSFT
742555000.0,0.41150217828982366,-0.132,-0.3204234020608178,50914986146.0,-1.1282466919703644,bullish,0.2478260869565219,2024-09-07,PLTR
280522000000.0,0.12808621070718162,-0.06,-0.2733795432881595,1873675837271.0,-0.4952695107843137,bearish,0.25158795912731285,2024-09-07,AMZN
24578000000.0,0.05464236308894133,-0.015999999999999986,-0.220636732623034,559854307053.0,-0.9363568769997346,bearish,-0.2571525596400374,2024-09-07,TSLA
666701000.0,0.5477177925336845,-0.019000000000000017,0,7841069771.0,-1.4682093229118163,neutral,0.19091990483743068,2024-09-08,RDDT
143015000000.0,0.1347341187987274,-0.019999999999999907,-0.1491659130931417,3126133130265.0,-0.4701277317460549,bearish,0.14864279135287425,2024-09-08,MSFT
742555000.0,0.41150217828982366,-0.132,-0.3204234020608178,50914986146.0,-1.1282466919703644,bullish,0.2478260869565219,2024-09-08,PLTR
280522000000.0,0.12808621070718162,-0.06,-0.2733795432881595,1873675837271.0,-0.4952695107843137,bearish,0.25158795912731285,2024-09-08,AMZN
24578000000.0,0.05464236308894133,-0.015999999999999986,-0.220636732623034,559854307053.0,-0.9363568769997346,bearish,-0.2571525596400374,2024-09-08,TSLA
666701000.0,0.5477177925336845,-0.019000000000000017,0,7841069771.0,-1.4682093229118163,neutral,0.19091990483743068,2024-09-09,RDDT
143015000000.0,0.1347341187987274,-0.019999999999999907,-0.1491659130931417,3126133130265.0,-0.4701277317460549,bearish,0.14864279135287425,2024-09-09,MSFT
742555000.0,0.41150217828982366,-0.132,-0.3204234020608178,50914986146.0,-1.1282466919703644,bullish,0.2478260869565219,2024-09-09,PLTR
280522000000.0,0.12808621070718162,-0.06,-0.2733795432881595,1873675837271.0,-0.4952695107843137,bearish,0.25158795912731285,2024-09-09,AMZN
24578000000.0,0.05464236308894133,-0.015999999999999986,-0.220636732623034,559854307053.0,-0.9363568769997346,bearish,-0.2571525596400374,2024-09-09,TSLA
666701000.0,0.5477177925336845,-0.019000000000000017,0,7841069771.0,-1.4682093229118163,bearish,0.19091990483743068,2024-09-10,RDDT
143015000000.0,0.1347341187987274,-0.019999999999999907,-0.1491659130931417,3126133130265.0,-0.4701277317460549,bearish,0.14864279135287425,2024-09-10,MSFT
742555000.0,0.41150217828982366,-0.132,-0.3204234020608178,50914986146.0,-1.1282466919703644,bullish,0.2478260869565219,2024-09-10,PLTR
280522000000.0,0.12808621070718162,-0.06,-0.2733795432881595,1873675837271.0,-0.4952695107843137,bearish,0.25158795912731285,2024-09-10,AMZN
24578000000.0,0.05464236308894133,-0.015999999999999986,-0.220636732623034,559854307053.0,-0.9363568769997346,bearish,-0.2571525596400374,2024-09-10,TSLA
666701000.0,0.5477177925336845,-0.019000000000000017,0,7841069771.0,-1.4682093229118163,neutral,0.19091990483743068,2024-09-11,RDDT
143015000000.0,0.1347341187987274,-0.019999999999999907,-0.1491659130931417,3126133130265.0,-0.4701277317460549,bearish,0.14864279135287425,2024-09-11,MSFT
742555000.0,0.41150217828982366,-0.132,-0.3204234020608178,50914986146.0,-1.1282466919703644,bearish,0.2478260869565219,2024-09-11,PLTR
280522000000.0,0.12808621070718162,-0.06,-0.2733795432881595,1873675837271.0,-0.4952695107843137,bearish,0.25158795912731285,2024-09-11,AMZN
24578000000.0,0.05464236308894133,-0.015999999999999986,-0.220636732623034,559854307053.0,-0.9363568769997346,bearish,-0.2571525596400374,2024-09-11,TSLA
666701000.0,0.5477177925336845,-0.019000000000000017,0,7841069771.0,-1.4682093229118163,neutral,0.19091990483743068,2024-09-12,RDDT
143015000000.0,0.1347341187987274,-0.019999999999999907,-0.1491659130931417,3126133130265.0,-0.4701277317460549,bearish,0.14864279135287425,2024-09-12,MSFT
742555000.0,0.41150217828982366,-0.132,-0.3204234020608178,50914986146.0,-1.1282466919703644,bullish,0.2478260869565219,2024-09-12,PLTR
280522000000.0,0.12808621070718162,-0.06,-0.2733795432881595,1873675837271.0,-0.4952695107843137,bearish,0.25158795912731285,2024-09-12,AMZN
24578000000.0,0.05464236308894133,-0.015999999999999986,-0.220636732623034,559854307053.0,-0.9363568769997346,bearish,-0.2571525596400374,2024-09-12,TSLA
666701000.0,0.5477177925336845,-0.019000000000000017,0,7841069771.0,-1.4682093229118163,neutral,0.19091990483743068,2024-09-13,RDDT
143015000000.0,0.1347341187987274,-0.019999999999999907,-0.1491659130931417,3126133130265.0,-0.4701277317460549,bearish,0.14864279135287425,2024-09-13,MSFT
742555000.0,0.41150217828982366,-0.132,-0.3204234020608178,50914986146.0,-1.1282466919703644,bearish,0.2478260869565219,2024-09-13,PLTR
280522000000.0,0.12808621070718162,-0.06,-0.2733795432881595,1873675837271.0,-0.4952695107843137,bearish,0.25158795912731285,2024-09-13,AMZN
24578000000.0,0.05464236308894133,-0.015999999999999986,-0.220636732623034,559854307053.0,-0.9363568769997346,bearish,-0.2571525596400374,2024-09-13,TSLA
666701000.0,0.5477177925336845,-0.019000000000000017,0,7841069771.0,-1.4682093229118163,neutral,0.19091990483743068,2024-09-14,RDDT
143015000000.0,0.1347341187987274,-0.019999999999999907,-0.1491659130931417,3126133130265.0,-0.4701277317460549,bearish,0.14864279135287425,2024-09-14,MSFT
742555000.0,0.41150217828982366,-0.132,-0.3204234020608178,50914986146.0,-1.1282466919703644,bearish,0.2478260869565219,2024-09-14,PLTR
280522000000.0,0.12808621070718162,-0.06,-0.2733795432881595,1873675837271.0,-0.4952695107843137,bearish,0.25158795912731285,2024-09-14,AMZN
24578000000.0,0.05464236308894133,-0.015999999999999986,-0.220636732623034,559854307053.0,-0.9363568769997346,bearish,-0.2571525596400374,2024-09-14,TSLA
666701000.0,0.5477177925336845,-0.019000000000000017,0,7841069771.0,-1.4682093229118163,neutral,0.19091990483743068,2024-09-15,RDDT
143015000000.0,0.1347341187987274,-0.019999999999999907,-0.1491659130931417,3126133130265.0,-0.4701277317460549,bearish,0.14864279135287425,2024-09-15,MSFT
742555000.0,0.41150217828982366,-0.132,-0.3204234020608178,50914986146.0,-1.1282466919703644,neutral,0.2478260869565219,2024-09-15,PLTR
280522000000.0,0.12808621070718162,-0.06,-0.2733795432881595,1873675837271.0,-0.4952695107843137,bearish,0.25158795912731285,2024-09-15,AMZN
24578000000.0,0.05464236308894133,-0.015999999999999986,-0.220636732623034,559854307053.0,-0.9363568769997346,bearish,-0.2571525596400374,2024-09-15,TSLA
666701000.0,0.5477177925336845,-0.019000000000000017,0,7841069771.0,-1.4682093229118163,neutral,0.19091990483743068,2024-09-16,RDDT
143015000000.0,0.1347341187987274,-0.019999999999999907,-0.1491659130931417,3126133130265.0,-0.4701277317460549,bearish,0.14864279135287425,2024-09-16,MSFT
742555000.0,0.41150217828982366,-0.132,-0.3204234020608178,50914986146.0,-1.1282466919703644,bullish,0.2478260869565219,2024-09-16,PLTR
280522000000.0,0.12808621070718162,-0.06,-0.2733795432881595,1873675837271.0,-0.4952695107843137,bearish,0.25158795912731285,2024-09-16,AMZN
24578000000.0,0.05464236308894133,-0.015999999999999986,-0.220636732623034,559854307053.0,-0.9363568769997346,bearish,-0.2571525596400374,2024-09-16,TSLA
